date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:17:09	79588/79588	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/courses/courses-list-1.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/courses/courses-list-1.jpg	(from https://data.themeim.com/html/tutorgo/course.html)
10:17:09	95871/95871	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/courses/courses-list-2.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/courses/courses-list-2.jpg	(from https://data.themeim.com/html/tutorgo/course.html)
10:17:10	115087/115087	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/courses/courses-list-3.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/courses/courses-list-3.jpg	(from https://data.themeim.com/html/tutorgo/course.html)
10:17:11	95580/95580	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/courses/courses-list-4.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/courses/courses-list-4.jpg	(from https://data.themeim.com/html/tutorgo/course.html)
10:17:12	56747/56747	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/courses/courses-list-5.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/courses/courses-list-5.jpg	(from https://data.themeim.com/html/tutorgo/course.html)
10:17:12	13332/13332	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/testimonial/avata-lg-2.png	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/testimonial/avata-lg-2.png	(from https://data.themeim.com/html/tutorgo/course-details.html)
10:17:14	13529/13529	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/testimonial/avata-lg-3.png	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/testimonial/avata-lg-3.png	(from https://data.themeim.com/html/tutorgo/course-details.html)
10:17:15	16594/16594	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/testimonial/avata-lg-5.png	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/testimonial/avata-lg-5.png	(from https://data.themeim.com/html/tutorgo/course-details.html)
10:17:16	17136/17136	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/testimonial/avata-lg-4.png	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/testimonial/avata-lg-4.png	(from https://data.themeim.com/html/tutorgo/course-details.html)
10:17:16	8516/8516	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/icons/payment-1.png	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/icons/payment-1.png	(from https://data.themeim.com/html/tutorgo/course-details.html)
10:17:16	1673064/1673064	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/courses/course-page.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/courses/course-page.jpg	(from https://data.themeim.com/html/tutorgo/course-details.html)
10:17:18	160446/160446	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/breadcrumb/breadcrumb-bg-3.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/breadcrumb/breadcrumb-bg-3.jpg	(from https://data.themeim.com/html/tutorgo/event.html)
10:17:18	415283/415283	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/event/event-detials.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/event/event-detials.jpg	(from https://data.themeim.com/html/tutorgo/event-details.html)
10:17:19	22690/22690	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/team/team-1.5.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/team/team-1.5.jpg	(from https://data.themeim.com/html/tutorgo/instructor.html)
10:17:20	13839/13839	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/team/team-1.6.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/team/team-1.6.jpg	(from https://data.themeim.com/html/tutorgo/instructor.html)
10:17:20	15784/15784	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/team/team-2.5.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/team/team-2.5.jpg	(from https://data.themeim.com/html/tutorgo/instructor-2.html)
10:17:21	25191/25191	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/team/team-2.6.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/team/team-2.6.jpg	(from https://data.themeim.com/html/tutorgo/instructor-2.html)
10:17:22	75405/75405	---M--	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/team/teacer-details-1_tmp19490	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/team/teacer-details-1_tmp19490.html	(from https://data.themeim.com/html/tutorgo/instructor-details.html)
10:17:23	51840/51840	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/icons/404.png	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/icons/404.png	(from https://data.themeim.com/html/tutorgo/404.html)
10:17:23	82461/82461	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/blog/blog-big-1.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/blog/blog-big-1.jpg	(from https://data.themeim.com/html/tutorgo/blog.html)
10:17:24	67561/67561	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/blog/blog-big-2.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/blog/blog-big-2.jpg	(from https://data.themeim.com/html/tutorgo/blog.html)
10:17:25	78055/78055	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Feb%202023%2021:51:08%20GMT	https://data.themeim.com/html/tutorgo/assets/img/blog/blog-big-3.jpg	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/blog/blog-big-3.jpg	(from https://data.themeim.com/html/tutorgo/blog.html)
10:17:26	796/796	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Apr%202024%2004:47:27%20GMT	https://data.themeim.com/html/tutorgo/assets/img/shape/yellow-bg.png	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/shape/yellow-bg.png	(from https://data.themeim.com/html/tutorgo/contact.html)
10:17:26	796/796	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Apr%202024%2004:47:27%20GMT	https://data.themeim.com/html/tutorgo/assets/img/contact/contact-shape-1.png	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/contact/contact-shape-1.png	(from https://data.themeim.com/html/tutorgo/contact.html)
10:17:27	796/796	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Apr%202024%2004:47:28%20GMT	https://data.themeim.com/html/tutorgo/assets/img/contact/contact-shape-2.png	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/contact/contact-shape-2.png	(from https://data.themeim.com/html/tutorgo/contact.html)
10:17:27	796/796	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2004%20Apr%202024%2004:47:28%20GMT	https://data.themeim.com/html/tutorgo/assets/img/contact/contact-shape-3.png	C:/My%20Web%20Sites/terr/data.themeim.com/html/tutorgo/assets/img/contact/contact-shape-3.png	(from https://data.themeim.com/html/tutorgo/contact.html)
